,id,codes-type,codes-value,Latitude,Longitude,label,links,name,timezone,admin-regions
1843,stop_area:OCE:SA:87642124,"['CR-CI-CH', 'UIC8', 'external_code']","['0087-642124-HR', '87642124', 'OCE87642124']",47.808835,6.942633,Oberbruck-(Rest.Ast) (Oberbruck),[],Oberbruck-(Rest.Ast),Europe/Paris,['Oberbruck']
1844,stop_area:OCE:SA:87213165,"['CR-CI-CH', 'UIC8', 'external_code']","['0087-213165-BV', '87213165', 'OCE87213165']",48.84255,7.547196,Obermodern (Obermodern-Zutzendorf),[],Obermodern,Europe/Paris,['Obermodern-Zutzendorf']
1845,stop_area:OCE:SA:87214288,"['CR-CI-CH', 'UIC8', 'external_code']","['0087-214288-BV', '87214288', 'OCE87214288']",48.462327,7.489016,Obernai (Obernai),[],Obernai,Europe/Paris,['Obernai']
1846,stop_area:OCE:SA:87660910,"['CR-CI-CH', 'UIC8', 'external_code']","['0087-660910-HR', '87660910', 'OCE87660910']",48.46085,7.489412,Obernai-Passage-Niveau. (Obernai),[],Obernai-Passage-Niveau.,Europe/Paris,['Obernai']
1847,stop_area:OCE:SA:87703629,"['CR-CI-CH', 'UIC8', 'external_code']","['0087-703629-HR', '87703629', 'OCE87703629']",48.792864,7.034675,Oberstinzel-Rue-Princip (Oberstinzel),[],Oberstinzel-Rue-Princip,Europe/Paris,['Oberstinzel']
1848,stop_area:OCE:SA:87594630,"['CR-CI-CH', 'UIC8', 'external_code']","['0087-594630-BV', '87594630', 'OCE87594630']",45.264737,1.406882,Objat (Objat),[],Objat,Europe/Paris,['Objat']
1849,stop_area:OCE:SA:87182634,"['CR-CI-CH', 'UIC8', 'external_code']","['0087-182634-00', '87182634', 'OCE87182634']",47.911289,6.973681,Oderen (Oderen),[],Oderen,Europe/Paris,['Oderen']
1850,stop_area:OCE:SA:87659888,"['CR-CI-CH', 'UIC8', 'external_code']","['0087-659888-HR', '87659888', 'OCE87659888']",47.909458,6.975557,Oderen-(La-Poste). (Oderen),[],Oderen-(La-Poste).,Europe/Paris,['Oderen']
1851,stop_area:OCE:SA:87215632,"['CR-CI-CH', 'UIC8', 'external_code']","['0087-215632-00', '87215632', 'OCE87215632']",49.001048,7.131929,Oermingen (Oermingen),[],Oermingen,Europe/Paris,['Oermingen']
1852,stop_area:OCE:SA:80143099,"['CR-CI-CH', 'UIC8', 'external_code']","['0080-143099-BV', '80143099', 'OCE80143099']",48.476466,7.946721,Offenburg (Offenburg),[],Offenburg,Europe/Paris,['Offenburg']
1853,stop_area:OCE:SA:87672709,"['CR-CI-CH', 'UIC8', 'external_code']","['0087-672709-00', '87672709', 'OCE87672709']",43.15388,-0.507644,Ogeu-les-Bains (Ogeu-les-Bains),[],Ogeu-les-Bains,Europe/Paris,['Ogeu-les-Bains']
1854,stop_area:OCE:SA:87411207,"['CR-CI-CH', 'UIC8', 'external_code']","['0087-411207-BV', '87411207', 'OCE87411207']",49.343042,1.101821,Oissel (Oissel),[],Oissel,Europe/Paris,['Oissel']
1855,stop_area:OCE:SA:87784728,"['CR-CI-CH', 'UIC8', 'external_code']","['0087-784728-00', '87784728', 'OCE87784728']",42.554664,2.272553,Olette-Canaveilles-l.B. (Olette),[],Olette-Canaveilles-l.B.,Europe/Paris,['Olette']
1856,stop_area:OCE:SA:87734541,"['CR-CI-CH', 'UIC8', 'external_code']","['0087-734541-00', '87734541', 'OCE87734541']",45.675772,3.637051,Olliergues (Olliergues),[],Olliergues,Europe/Paris,['Olliergues']
1857,stop_area:OCE:SA:87755231,"['CR-CI-CH', 'UIC8', 'external_code']","['0087-755231-00', '87755231', 'OCE87755231']",43.122545,5.825034,Ollioules-Sanary-S-Mer (Ollioules),[],Ollioules-Sanary-S-Mer,Europe/Paris,['Ollioules']
1858,stop_area:OCE:SA:87486431,"['CR-CI-CH', 'UIC8', 'external_code']","['0087-486431-00', '87486431', 'OCE87486431']",46.548608,-1.767379,Olonne-sur-Mer (Les Sables-d'Olonne),[],Olonne-sur-Mer,Europe/Paris,"[""Les Sables-d'Olonne""]"
1859,stop_area:OCE:SA:87672725,"['CR-CI-CH', 'UIC8', 'external_code']","['0087-672725-BV', '87672725', 'OCE87672725']",43.195012,-0.612267,Oloron-Ste-Marie (Oloron-Sainte-Marie),[],Oloron-Ste-Marie,Europe/Paris,['Oloron-Sainte-Marie']
1860,stop_area:OCE:SA:87673319,"['CR-CI-CH', 'UIC8', 'external_code']","['0087-673319-00', '87673319', 'OCE87673319']",43.568858,-1.457162,Ondres (Ondres),[],Ondres,Europe/Paris,['Ondres']
1861,stop_area:OCE:SA:87668368,"['CR-CI-CH', 'UIC8', 'external_code']","['0087-668368-HR', '87668368', 'OCE87668368']",44.360628,2.596364,Onet-Le-Chateau-Bosch (Onet-le-ChÃ¢teau),[],Onet-Le-Chateau-Bosch,Europe/Paris,['Onet-le-ChÃ¢teau']
1862,stop_area:OCE:SA:87192435,"['CR-CI-CH', 'UIC8', 'external_code']","['0087-192435-BV', '87192435', 'OCE87192435']",49.01364,5.979094,Onville (Onville),[],Onville,Europe/Paris,['Onville']
1863,stop_area:OCE:SA:87574319,"['CR-CI-CH', 'UIC8', 'external_code']","['0087-574319-BV', '87574319', 'OCE87574319']",47.491942,1.185736,Onzain-Chaumont-/-L (Veuzain-sur-Loire),[],Onzain-Chaumont-/-L,Europe/Paris,['Veuzain-sur-Loire']
1864,stop_area:OCE:SA:87765107,"['CR-CI-CH', 'UIC8', 'external_code']","['0087-765107-BV', '87765107', 'OCE87765107']",44.137305,4.819495,Orange (Orange),[],Orange,Europe/Paris,['Orange']
1865,stop_area:OCE:SA:87681346,"['CR-CI-CH', 'UIC8', 'external_code']","['0087-681346-00', '87681346', 'OCE87681346']",48.636289,2.40778,Orangis-Bois-de-l'Epine (Ris-Orangis),[],Orangis-Bois-de-l'Epine,Europe/Paris,['Ris-Orangis']
1866,stop_area:OCE:SA:87718361,"['CR-CI-CH', 'UIC8', 'external_code']","['0087-718361-00', '87718361', 'OCE87718361']",47.150078,5.659305,Orchamps (Orchamps),[],Orchamps,Europe/Paris,['Orchamps']
1867,stop_area:OCE:SA:87286583,"['CR-CI-CH', 'UIC8', 'external_code']","['0087-286583-00', '87286583', 'OCE87286583']",50.477047,3.24888,Orchies (Orchies),[],Orchies,Europe/Paris,['Orchies']
1868,stop_area:OCE:SA:87393447,"['CR-CI-CH', 'UIC8', 'external_code']","['0087-393447-00', '87393447', 'OCE87393447']",48.827244,1.703877,Orgerus-BÃ©houst (Orgerus),[],Orgerus-BÃ©houst,Europe/Paris,['Orgerus']
1869,stop_area:OCE:SA:87215533,"['CR-CI-CH', 'UIC8', 'external_code']","['0087-215533-00', '87215533', 'OCE87215533']",48.080828,4.926654,Orges (Orges),[],Orges,Europe/Paris,['Orges']
1870,stop_area:OCE:SA:87753707,"['CR-CI-CH', 'UIC8', 'external_code']","['0087-753707-00', '87753707', 'OCE87753707']",43.785912,5.045688,Orgon (Orgon),[],Orgon,Europe/Paris,['Orgon']
1871,stop_area:OCE:SA:87296145,"['CR-CI-CH', 'UIC8', 'external_code']","['0087-296145-00', '87296145', 'OCE87296145']",49.890785,4.024008,Origny-en-ThiÃ©rache (Origny-en-ThiÃ©rache),[],Origny-en-ThiÃ©rache,Europe/Paris,['Origny-en-ThiÃ©rache']
1872,stop_area:OCE:SA:87543009,"['CR-CI-CH', 'UIC8', 'external_code']","['0087-543009-BV', '87543009', 'OCE87543009']",47.908153,1.904753,OrlÃ©ans (OrlÃ©ans),[],OrlÃ©ans,Europe/Paris,['OrlÃ©ans']
1873,stop_area:OCE:SA:87546200,"['CR-CI-CH', 'UIC8', 'external_code']","['0087-546200-00', '87546200', 'OCE87546200']",48.741791,2.402772,Orly-Ville (Orly),[],Orly-Ville,Europe/Paris,['Orly']
1874,stop_area:OCE:SA:87271585,"['CR-CI-CH', 'UIC8', 'external_code']","['0087-271585-00', '87271585', 'OCE87271585']",49.200893,2.838112,Ormoy-Villers (Ormoy-Villers),[],Ormoy-Villers,Europe/Paris,['Ormoy-Villers']
1875,stop_area:OCE:SA:87276279,"['CR-CI-CH', 'UIC8', 'external_code']","['0087-276279-BV', '87276279', 'OCE87276279']",49.138713,2.489594,Orry-la-Ville-Coye (Orry-la-Ville),[],Orry-la-Ville-Coye,Europe/Paris,['Orry-la-Ville']
1876,stop_area:OCE:SA:87295667,"['CR-CI-CH', 'UIC8', 'external_code']","['0087-295667-00', '87295667', 'OCE87295667']",50.103386,3.626911,Ors (Ors),[],Ors,Europe/Paris,['Ors']
1877,stop_area:OCE:SA:87643429,"['CR-CI-CH', 'UIC8', 'external_code']","['0087-643429-HR', '87643429', 'OCE87643429']",48.241122,7.383904,Orschwiller-Chapelle (Orschwiller),[],Orschwiller-Chapelle,Europe/Paris,['Orschwiller']
1878,stop_area:OCE:SA:87672253,"['CR-CI-CH', 'UIC8', 'external_code']","['0087-672253-BV', '87672253', 'OCE87672253']",43.484099,-0.767625,Orthez (Orthez),[],Orthez,Europe/Paris,['Orthez']
1879,stop_area:OCE:SA:87381145,"['CR-CI-CH', 'UIC8', 'external_code']","['0087-381145-00', '87381145', 'OCE87381145']",49.062824,2.057638,Osny (Osny),[],Osny,Europe/Paris,['Osny']
1880,stop_area:OCE:SA:87784868,"['CR-CI-CH', 'UIC8', 'external_code']","['0087-784868-00', '87784868', 'OCE87784868']",42.420133,1.97782,OssÃ©ja (OssÃ©ja),[],OssÃ©ja,Europe/Paris,['OssÃ©ja']
1881,stop_area:OCE:SA:87673707,"['CR-CI-CH', 'UIC8', 'external_code']","['0087-673707-BV', '87673707', 'OCE87673707']",43.23515,-1.30499,OssÃ¨s-St-Mart-d'Arrossa (Saint-Martin-d'Arrossa),[],OssÃ¨s-St-Mart-d'Arrossa,Europe/Paris,"[""Saint-Martin-d'Arrossa""]"
1882,stop_area:OCE:SA:87671313,"['CR-CI-CH', 'UIC8', 'external_code']","['0087-671313-00', '87671313', 'OCE87671313']",43.183316,-0.021608,Ossun (Ossun),[],Ossun,Europe/Paris,['Ossun']
1883,stop_area:OCE:SA:87345249,"['CR-CI-CH', 'UIC8', 'external_code']","['0087-345249-00', '87345249', 'OCE87345249']",50.4452,3.03202,Ostricourt (Ostricourt),[],Ostricourt,Europe/Paris,['Ostricourt']
1884,stop_area:OCE:SA:87481184,"['CR-CI-CH', 'UIC8', 'external_code']","['0087-481184-00', '87481184', 'OCE87481184']",47.343339,-1.292019,Oudon (Oudon),[],Oudon,Europe/Paris,['Oudon']
1885,stop_area:OCE:SA:87712604,"['CR-CI-CH', 'UIC8', 'external_code']","['0087-712604-00', '87712604', 'OCE87712604']",47.255673,5.073252,Ouges (Ouges),[],Ouges,Europe/Paris,['Ouges']
1886,stop_area:OCE:SA:87722207,"['CR-CI-CH', 'CR-CI-CH', 'UIC8', 'external_code']","['0087-722207-BV', '0087-722207-00', '87722207', 'OCE87722207']",45.717214,4.813129,Oullins (Oullins),[],Oullins,Europe/Paris,['Oullins']
1887,stop_area:OCE:SA:83002048,"['CR-CI-CH', 'UIC8', 'external_code']","['0083-002048-BV', '83002048', 'OCE83002048']",45.038788,6.831539,Oulx-Cesana-Clav-Sestri (Oulx),[],Oulx-Cesana-Clav-Sestri,Europe/Paris,['Oulx']
1888,stop_area:OCE:SA:87276774,"['CR-CI-CH', 'UIC8', 'external_code']","['0087-276774-00', '87276774', 'OCE87276774']",49.53394,2.954083,Ourscamps (Pimprez),[],Ourscamps,Europe/Paris,['Pimprez']
1889,stop_area:OCE:SA:87743534,"['CR-CI-CH', 'UIC8', 'external_code']","['0087-743534-00', '87743534', 'OCE87743534']",46.259609,5.653252,Oyonnax (Oyonnax),[],Oyonnax,Europe/Paris,['Oyonnax']
1890,stop_area:OCE:SA:87116020,"['CR-CI-CH', 'UIC8', 'external_code']","['0087-116020-00', '87116020', 'OCE87116020']",48.770713,2.689936,Ozoir-la-FerriÃ¨re (Ozoir-la-FerriÃ¨re),[],Ozoir-la-FerriÃ¨re,Europe/Paris,['Ozoir-la-FerriÃ¨re']
1891,stop_area:OCE:SA:87713669,"['CR-CI-CH', 'UIC8', 'external_code']","['0087-713669-00', '87713669', 'OCE87713669']",47.046176,5.200803,Pagny (CÃ´te-d'Or) (Pagny-le-ChÃ¢teau),[],Pagny (CÃ´te-d'Or),Europe/Paris,['Pagny-le-ChÃ¢teau']
1892,stop_area:OCE:SA:87175828,"['CR-CI-CH', 'UIC8', 'external_code']","['0087-175828-BV', '87175828', 'OCE87175828']",48.696575,5.733625,Pagny-sur-Meuse (Pagny-sur-Meuse),[],Pagny-sur-Meuse,Europe/Paris,['Pagny-sur-Meuse']
1893,stop_area:OCE:SA:87192468,"['CR-CI-CH', 'UIC8', 'external_code']","['0087-192468-BV', '87192468', 'OCE87192468']",48.985345,6.025174,Pagny-sur-Moselle (Pagny-sur-Moselle),[],Pagny-sur-Moselle,Europe/Paris,['Pagny-sur-Moselle']
1894,stop_area:OCE:SA:87473868,"['CR-CI-CH', 'UIC8', 'external_code']","['0087-473868-00', '87473868', 'OCE87473868']",48.776705,-3.046355,Paimpol (Paimpol),[],Paimpol,Europe/Paris,['Paimpol']
1895,stop_area:OCE:SA:87216671,"['CR-CI-CH', 'UIC8', 'external_code']","['0087-216671-00', '87216671', 'OCE87216671']",46.944158,1.314719,Palluau-Mairie (Palluau-sur-Indre),[],Palluau-Mairie,Europe/Paris,['Palluau-sur-Indre']
1896,stop_area:OCE:SA:87689703,"['CR-CI-CH', 'UIC8', 'external_code']","['0087-689703-HR', '87689703', 'OCE87689703']",46.930625,1.316578,Palluau-Onzay (Palluau-sur-Indre),[],Palluau-Onzay,Europe/Paris,['Palluau-sur-Indre']
1897,stop_area:OCE:SA:87611343,"['CR-CI-CH', 'UIC8', 'external_code']","['0087-611343-00', '87611343', 'OCE87611343']",43.116175,1.618998,Pamiers (Pamiers),[],Pamiers,Europe/Paris,['Pamiers']
1898,stop_area:OCE:SA:87130831,"['CR-CI-CH', 'UIC8', 'external_code']","['0087-130831-00', '87130831', 'OCE87130831']",43.116012,1.610783,Pamiers-Centre (Pamiers),[],Pamiers-Centre,Europe/Paris,['Pamiers']
1899,stop_area:OCE:SA:87485524,"['CR-CI-CH', 'UIC8', 'external_code']","['0087-485524-00', '87485524', 'OCE87485524']",46.399808,-0.051976,Pamproux (Pamproux),[],Pamproux,Europe/Paris,['Pamproux']
1900,stop_area:OCE:SA:87113209,"['CR-CI-CH', 'UIC8', 'external_code']","['0087-113209-BV', '87113209', 'OCE87113209']",48.897774,2.400407,Pantin (Pantin),[],Pantin,Europe/Paris,['Pantin']
1901,stop_area:OCE:SA:87694687,"['CR-CI-CH', 'UIC8', 'external_code']","['0087-694687-BV', '87694687', 'OCE87694687']",46.447256,4.113628,Paray-le-Monial (Paray-le-Monial),[],Paray-le-Monial,Europe/Paris,['Paray-le-Monial']
1902,stop_area:OCE:SA:87271486,"['CR-CI-CH', 'UIC8', 'external_code']","['0087-271486-00', '87271486', 'OCE87271486']",48.973652,2.514198,Parc-des-Expositions (Villepinte),[],Parc-des-Expositions,Europe/Paris,['Villepinte']
1903,stop_area:OCE:SA:87581710,"['CR-CI-CH', 'UIC8', 'external_code']","['0087-581710-00', '87581710', 'OCE87581710']",44.943928,-0.61948,Parempuyre (Parempuyre),[],Parempuyre,Europe/Paris,['Parempuyre']
1904,stop_area:OCE:SA:87734194,"['CR-CI-CH', 'UIC8', 'external_code']","['0087-734194-00', '87734194', 'OCE87734194']",45.61442,3.216807,Parent-Coudes-Champeix (Parent),[],Parent-Coudes-Champeix,Europe/Paris,['Parent']
1905,stop_area:OCE:SA:87271007,"['CR-CI-CH', 'UIC8', 'external_code']","['0087-271007-BV', '87271007', 'OCE87271007']",48.880138,2.354887,Paris Gare du Nord (Paris),[],Paris Gare du Nord,Europe/Paris,['Paris']
1906,stop_area:OCE:SA:87547026,"['CR-CI-CH', 'UIC8', 'external_code']","['0087-547026-BV', '87547026', 'OCE87547026']",48.844151,2.364706,Paris-Auster.(RER C ) (Paris),[],Paris-Auster.(RER C ),Europe/Paris,['Paris']
1907,stop_area:OCE:SA:87547000,"['CR-CI-CH', 'UIC8', 'external_code']","['0087-547000-BV', '87547000', 'OCE87547000']",48.841652,2.366039,Paris-Austerlitz (Paris),[],Paris-Austerlitz,Europe/Paris,['Paris']
1908,stop_area:OCE:SA:87686667,"['CR-CI-CH', 'UIC8', 'external_code']","['0087-686667-BV', '87686667', 'OCE87686667']",48.839211,2.382799,Paris-Bercy (Paris),[],Paris-Bercy,Europe/Paris,['Paris']
1909,stop_area:OCE:SA:87113001,"['CR-CI-CH', 'UIC8', 'external_code']","['0087-113001-00', '87113001', 'OCE87113001']",48.87657,2.359151,Paris-Est (Paris),[],Paris-Est,Europe/Paris,['Paris']
1910,stop_area:OCE:SA:87686006,"['CR-CI-CH', 'UIC8', 'external_code']","['0087-686006-BV', '87686006', 'OCE87686006']",48.844922,2.373462,Paris-Gare-de-Lyon (Paris),[],Paris-Gare-de-Lyon,Europe/Paris,['Paris']
1911,stop_area:OCE:SA:87391102,"['CR-CI-CH', 'UIC8', 'external_code']","['0087-391102-00', '87391102', 'OCE87391102']",48.838706,2.316627,Paris-Montp.3-Vaug. (Paris),[],Paris-Montp.3-Vaug.,Europe/Paris,['Paris']
1912,stop_area:OCE:SA:87391003,"['CR-CI-CH', 'UIC8', 'external_code']","['0087-391003-BV', '87391003', 'OCE87391003']",48.84063,2.319894,Paris-Montparnasse 1-2 (Paris),[],Paris-Montparnasse 1-2,Europe/Paris,['Paris']
1913,stop_area:OCE:SA:87384008,"['CR-CI-CH', 'UIC8', 'external_code']","['0087-384008-00', '87384008', 'OCE87384008']",48.877865,2.324433,Paris-St-Lazare (Paris),[],Paris-St-Lazare,Europe/Paris,['Paris']
1914,stop_area:OCE:SA:87597724,"['CR-CI-CH', 'UIC8', 'external_code']","['0087-597724-00', '87597724', 'OCE87597724']",46.198312,2.174196,Parsac-Gouzon (Parsac-Rimondeix),[],Parsac-Gouzon,Europe/Paris,['Parsac-Rimondeix']
1915,stop_area:OCE:SA:87753285,"['CR-CI-CH', 'UIC8', 'external_code']","['0087-753285-BV', '87753285', 'OCE87753285']",43.409619,5.253824,Pas-des-Lanciers (Marignane),[],Pas-des-Lanciers,Europe/Paris,['Marignane']
1916,stop_area:OCE:SA:87718205,"['CR-CI-CH', 'UIC8', 'external_code']","['0087-718205-BV', '87718205', 'OCE87718205']",46.798483,5.618023,Passenans (Passenans),[],Passenans,Europe/Paris,['Passenans']
1917,stop_area:OCE:SA:87672006,"['CR-CI-CH', 'UIC8', 'external_code']","['0087-672006-BV', '87672006', 'OCE87672006']",43.291667,-0.36965,Pau (Pau),[],Pau,Europe/Paris,['Pau']
1918,stop_area:OCE:SA:87700104,"['CR-CI-CH', 'UIC8', 'external_code']","['0087-700104-HR', '87700104', 'OCE87700104']",45.885838,2.983498,Paugnat-Eglise (CharbonniÃ¨res-les-Varennes),[],Paugnat-Eglise,Europe/Paris,['CharbonniÃ¨res-les-Varennes']
1919,stop_area:OCE:SA:87581256,"['CR-CI-CH', 'UIC8', 'external_code']","['0087-581256-00', '87581256', 'OCE87581256']",45.203744,-0.754974,Pauillac (Pauillac),[],Pauillac,Europe/Paris,['Pauillac']
1920,stop_area:OCE:SA:87734293,"['CR-CI-CH', 'UIC8', 'external_code']","['0087-734293-00', '87734293', 'OCE87734293']",45.21015,3.500395,Paulhaguet (Salzuit),[],Paulhaguet,Europe/Paris,['Salzuit']
1921,stop_area:OCE:SA:87409474,"['CR-CI-CH', 'UIC8', 'external_code']","['0087-409474-00', '87409474', 'OCE87409474']",45.207471,3.510482,Paulhaguet-Monument (Paulhaguet),[],Paulhaguet-Monument,Europe/Paris,['Paulhaguet']
1922,stop_area:OCE:SA:87411272,"['CR-CI-CH', 'UIC8', 'external_code']","['0087-411272-00', '87411272', 'OCE87411272']",49.564528,0.950574,Pavilly (Pavilly),[],Pavilly,Europe/Paris,['Pavilly']
1923,stop_area:OCE:SA:87727792,"['CR-CI-CH', 'UIC8', 'external_code']","['0087-727792-HR', '87727792', 'OCE87727792']",48.387326,3.971304,Payns Abri SaviÃ¨res (Payns),[],Payns Abri SaviÃ¨res,Europe/Paris,['Payns']
1924,stop_area:OCE:SA:87727784,"['CR-CI-CH', 'UIC8', 'external_code']","['0087-727784-HR', '87727784', 'OCE87727784']",48.379595,3.98278,Payns Ã‰glise (Payns),[],Payns Ã‰glise,Europe/Paris,['Payns']
1925,stop_area:OCE:SA:87118075,"['CR-CI-CH', 'CR-CI-CH', 'UIC8', 'external_code']","['0087-118075-00', '0087-118075-HR', '87118075', 'OCE87118075']",48.382222,3.97749,Payns Mairie (Payns),[],Payns Mairie,Europe/Paris,['Payns']
1926,stop_area:OCE:SA:87193268,"['CR-CI-CH', 'UIC8', 'external_code']","['0087-193268-00', '87193268', 'OCE87193268']",48.015553,6.668331,Peccavillers (Le Syndicat),[],Peccavillers,Europe/Paris,['Le Syndicat']
1927,stop_area:OCE:SA:87756791,"['CR-CI-CH', 'UIC8', 'external_code']","['0087-756791-00', '87756791', 'OCE87756791']",43.791915,7.379805,Peille (Peille),[],Peille,Europe/Paris,['Peille']
1928,stop_area:OCE:SA:87756783,"['CR-CI-CH', 'UIC8', 'external_code']","['0087-756783-00', '87756783', 'OCE87756783']",43.767855,7.366858,Peillon-Ste-ThÃ¨cle (Peillon),[],Peillon-Ste-ThÃ¨cle,Europe/Paris,['Peillon']
1929,stop_area:OCE:SA:87192203,"['CR-CI-CH', 'UIC8', 'external_code']","['0087-192203-BV', '87192203', 'OCE87192203']",49.074006,6.222108,Peltre (Peltre),[],Peltre,Europe/Paris,['Peltre']
1930,stop_area:OCE:SA:87321745,"['CR-CI-CH', 'UIC8', 'external_code']","['0087-321745-BV', '87321745', 'OCE87321745']",47.289885,-2.200876,Penhoet (Saint-Nazaire),[],Penhoet,Europe/Paris,['Saint-Nazaire']
1931,stop_area:OCE:SA:87586438,"['CR-CI-CH', 'UIC8', 'external_code']","['0087-586438-00', '87586438', 'OCE87586438']",44.379828,0.8031509999999999,Penne (Lot-et-Garonne) (Penne-d'Agenais),[],Penne (Lot-et-Garonne),Europe/Paris,"[""Penne-d'Agenais""]"
1932,stop_area:OCE:SA:87381012,"['CR-CI-CH', 'UIC8', 'external_code']","['0087-381012-00', '87381012', 'OCE87381012']",48.885463,2.298211,PÃ©reire-Levallois (Paris),[],PÃ©reire-Levallois,Europe/Paris,['Paris']
1933,stop_area:OCE:SA:87286278,"['CR-CI-CH', 'UIC8', 'external_code']","['0087-286278-00', '87286278', 'OCE87286278']",50.666978,2.977266,PÃ©renchies (PÃ©renchies),[],PÃ©renchies,Europe/Paris,['PÃ©renchies']
1934,stop_area:OCE:SA:87595009,"['CR-CI-CH', 'UIC8', 'external_code']","['0087-595009-BV', '87595009', 'OCE87595009']",45.187164,0.7071809999999999,PÃ©rigueux (PÃ©rigueux),[],PÃ©rigueux,Europe/Paris,['PÃ©rigueux']
1935,stop_area:OCE:SA:80251967,"['CR-CI-CH', 'UIC8', 'external_code']","['0080-251967-BV', '80251967', 'OCE80251967']",49.473195,6.369305,Perl (Perl),[],Perl,Europe/Paris,['Perl']
1936,stop_area:OCE:SA:87697839,"['CR-CI-CH', 'UIC8', 'external_code']","['0087-697839-HR', '87697839', 'OCE87697839']",49.473174,6.369662,Perl Gare DB (Perl),[],Perl Gare DB,Europe/Paris,['Perl']
1937,stop_area:OCE:SA:87342550,"['CR-CI-CH', 'UIC8', 'external_code']","['0087-342550-00', '87342550', 'OCE87342550']",50.48025,2.43094,Pernes-Camblain (Camblain-ChÃ¢telain),[],Pernes-Camblain,Europe/Paris,['Camblain-ChÃ¢telain']
1938,stop_area:OCE:SA:87592170,"['CR-CI-CH', 'UIC8', 'external_code']","['0087-592170-00', '87592170', 'OCE87592170']",45.584892,1.977811,Perols (PÃ©rols-sur-VÃ©zÃ¨re),[],Perols,Europe/Paris,['PÃ©rols-sur-VÃ©zÃ¨re']
1939,stop_area:OCE:SA:87784009,"['CR-CI-CH', 'UIC8', 'external_code']","['0087-784009-BV', '87784009', 'OCE87784009']",42.696075,2.879617,Perpignan (Perpignan),[],Perpignan,Europe/Paris,['Perpignan']
1940,stop_area:OCE:SA:87745620,"['CR-CI-CH', 'UIC8', 'external_code']","['0087-745620-BV', '87745620', 'OCE87745620']",46.303286,6.424921,Perrignier (Perrignier),[],Perrignier,Europe/Paris,['Perrignier']
1941,stop_area:OCE:SA:87282335,"['CR-CI-CH', 'UIC8', 'external_code']","['0087-282335-00', '87282335', 'OCE87282335']",46.530542,3.846115,Perrigny-sur-Loire (Perrigny-sur-Loire),[],Perrigny-sur-Loire,Europe/Paris,['Perrigny-sur-Loire']
1942,stop_area:OCE:SA:87571489,"['CR-CI-CH', 'UIC8', 'external_code']","['0087-571489-00', '87571489', 'OCE87571489']",47.101184,1.014017,Perrusson (Perrusson),[],Perrusson,Europe/Paris,['Perrusson']
1943,stop_area:OCE:SA:87645176,"['CR-CI-CH', 'UIC8', 'external_code']","['0087-645176-00', '87645176', 'OCE87645176']",44.886979,2.240259,Pers (Le Rouget-Pers),[],Pers,Europe/Paris,['Le Rouget-Pers']
1944,stop_area:OCE:SA:87276469,"['CR-CI-CH', 'UIC8', 'external_code']","['0087-276469-BV', '87276469', 'OCE87276469']",49.148149,2.279384,Persan-Beaumont (Persan),[],Persan-Beaumont,Europe/Paris,['Persan']
1945,stop_area:OCE:SA:87581751,"['CR-CI-CH', 'UIC8', 'external_code']","['0087-581751-BV', '87581751', 'OCE87581751']",44.804597,-0.631749,Pessac (Pessac),[],Pessac,Europe/Paris,['Pessac']
1946,stop_area:OCE:SA:82009300,"['CR-CI-CH', 'UIC8', 'external_code']","['0082-009308-BV', '82009300', 'OCE82009300']",49.552084,5.860895,Petange (PÃ©tange),[],Petange,Europe/Paris,['PÃ©tange']
1947,stop_area:OCE:SA:87741702,"['CR-CI-CH', 'UIC8', 'external_code']","['0087-741702-00', '87741702', 'OCE87741702']",45.520487,6.484088,Petit-Coeur-la-LÃ©chÃ¨re (La LÃ©chÃ¨re),[],Petit-Coeur-la-LÃ©chÃ¨re,Europe/Paris,['La LÃ©chÃ¨re']
1948,stop_area:OCE:SA:87184267,"['CR-CI-CH', 'UIC8', 'external_code']","['0087-184267-00', '87184267', 'OCE87184267']",47.610113,6.994637,Petit-Croix (Montreux-ChÃ¢teau),[],Petit-Croix,Europe/Paris,['Montreux-ChÃ¢teau']
1949,stop_area:OCE:SA:87393504,"['CR-CI-CH', 'UIC8', 'external_code']","['0087-393504-00', '87393504', 'OCE87393504']",48.770418,2.146509,Petit-Jouy-les-Loges (Les Loges-en-Josas),[],Petit-Jouy-les-Loges,Europe/Paris,['Les Loges-en-Josas']
1950,stop_area:OCE:SA:87193797,"['CR-CI-CH', 'UIC8', 'external_code']","['0087-193797-00', '87193797', 'OCE87193797']",49.049382,7.299486,Petit-Rederching (Petit-RÃ©derching),[],Petit-Rederching,Europe/Paris,['Petit-RÃ©derching']
1951,stop_area:OCE:SA:87393652,"['CR-CI-CH', 'UIC8', 'external_code']","['0087-393652-00', '87393652', 'OCE87393652']",48.676121,2.334038,Petit-Vaux (Ã‰pinay-sur-Orge),[],Petit-Vaux,Europe/Paris,['Ã‰pinay-sur-Orge']
1952,stop_area:OCE:SA:87672337,"['CR-CI-CH', 'UIC8', 'external_code']","['0087-672337-BV', '87672337', 'OCE87672337']",43.54677,-1.115791,Peyrehorade (Peyrehorade),[],Peyrehorade,Europe/Paris,['Peyrehorade']
